employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP511822,Nicholas,Baker,nicholas.baker@company.com,782-665-2374,Operations,Logistics Specialist,2023-12-17,480,117130.59,2.52,Active,1992-08-15,60439 Deborah Lodge Suite 751,Houston,TX,28071,USA,M,Professional,69.06,2024-02-24,Mid,15,7,Hybrid,Day,514.682.7368,587-41-7459,ZMUL77518406787387
EMP449605,David,Huff,david.huff@company.com,+1-613-910-0823x82954,HHRR,Payroll Coordinator,2024-01-25,441,155608.27,3.31,Active,1961-11-06,1269 Paul Rue,San Antonio,TX,02955,USA,M,Professional,56.12,2024-02-01,Mid,18,1,Hybrid,Day,981.286.1242,540-22-4762,KEHI14161724850899
EMP237377,Cheyenne,Diaz,cheyenne.diaz@company.com,352.823.9971x270,Marketing,Marketing Manager,2021-01-21,1540,94764.01,5.96,Active,1997-10-17,6592 Martin Divide,Allentown,PA,75794,USA,Other,Professional,58.4,2024-04-01,Senior,13,2,Hybrid,Night,001-224-536-9407x655,783-30-9999,NYOR67702704691977
EMP559200,Dana,Matthews,dana.matthews@company.com,+1-448-249-9593x885,Support,Customer Support Representative,2023-11-15,512,30000.0,2.82,Active,1977-02-09,398 Wendy River,Tampa,FL,00894,USA,F,Professional,74.6,2023-12-22,Mid,9,4,Office,Night,8417618316,238-38-9373,RTKD38488614145977
EMP595025,Clinton,Sanchez,clinton.sanchez@company.com,+1-983-296-6824x107,Development,DevOps Engineer,2021-03-03,1499,31998.44,5.13,Inactive,1991-10-29,2351 Nicole Parks Apt. 630,Tampa,FL,22683,USA,M,Professional,65.58,2022-08-29,Senior,12,4,Remote,Day,497-320-2897x6357,520-68-6181,ZCDC65133268618930
EMP625927,Jessica,Collins,jessica.collins@company.com,(273)441-2051,Security,Safety Coordinator,2021-03-24,1478,40215.97,5.39,Inactive,1967-07-23,01170 George Brook,Philadelphia,PA,57344,USA,F,Professional,81.13,2022-10-19,Senior,8,7,Remote,Flexible,(222)244-1281x864,603-50-2522,VTQF19560025718894
EMP918210,Brittany,Holmes,brittany.holmes@company.com,424-645-7771x6022,Development,Web Developer,2024-05-11,334,30000.0,7.28,Active,2005-12-02,464 Deborah Divide,Jacksonville,FL,34332,USA,F,Master,65.13,2024-07-18,Entry,13,7,Office,Day,978-349-6550x45651,023-89-4964,YKVQ24006342351574
EMP483760,Mark,Holmes,mark.holmes@company.com,(290)833-9663x4088,Security,Physical Security Specialist,2024-04-07,368,41959.88,7.77,Active,1981-08-01,54138 Davies Junction Suite 846,Miami,FL,11470,USA,Other,Professional,73.77,2024-04-09,Mid,10,9,Office,Night,839-611-5036x1426,436-79-8492,GRUW10346520596500
EMP389995,Regina,Thompson,regina.thompson@company.com,+1-698-864-9209,Operations,Operations Manager,2023-07-01,649,58075.2,5.67,Active,1978-04-09,885 Harrison Junction Apt. 668,Miami,FL,65069,USA,F,High School,68.13,2023-07-06,Mid,18,5,Office,Flexible,673.221.3212,405-53-0883,DESP49483280820338
EMP874086,Michael,Warren,michael.warren@company.com,765-966-7269x6154,Marketing,Content Strategist,2025-03-18,23,101870.73,6.97,Active,2000-05-08,82426 Garrison Plaza Suite 372,Peoria,IL,72363,USA,M,High School,59.18,2025-03-20,Entry,18,0,Office,Day,001-389-218-6930x2620,050-10-5890,ITOG32051115008122
EMP139286,Faith,Frederick,faith.frederick@company.com,970.605.0395,Procurement,Supply Chain Analyst,2022-03-01,1136,163758.05,4.88,Active,2005-07-20,975 Bishop Throughway,Dallas,TX,42176,USA,F,Professional,87.43,2023-03-01,Senior,20,5,Hybrid,Day,(947)310-1725x743,671-99-8831,UEXL66062792023785
EMP505001,Joseph,Barnes,joseph.barnes@company.com,+1-285-262-6623,Procurement,Vendor Manager,2022-05-21,1055,200000.0,3.26,Active,2001-12-10,96595 Rebecca Ferry,Worcester,MA,95352,USA,M,Professional,87.93,2023-08-23,Senior,12,5,Hybrid,Day,+1-747-547-6278x8824,047-84-2139,QWUW41297548412043
EMP238882,Peter,Mitchell,peter.mitchell@company.com,200.904.9599x801,Training,Instructional Designer,2024-09-25,197,64994.21,6.21,Inactive,1961-01-01,73416 Timothy Neck,Orlando,FL,99433,USA,M,Professional,84.88,2024-09-30,Entry,13,2,Office,Flexible,2938880445,313-94-8550,GBTN36026352364596
EMP572496,Dennis,Torres,dennis.torres@company.com,001-940-378-2230x7447,Procurement,Procurement Manager,2020-11-10,1612,56336.34,6.65,Active,1977-11-09,567 Heather Dam Suite 210,Cincinnati,OH,01595,USA,M,Master,69.48,2021-11-14,Senior,17,6,Office,Day,232.671.3885x19993,881-58-6504,DFYF42741095746687
EMP878202,Brian,Russell,brian.russell@company.com,869.644.1576x43295,Sales,Regional Sales Director,2023-01-05,826,48965.74,1.78,Inactive,1959-09-11,32807 Gilbert Islands,Peoria,IL,88783,USA,M,Professional,87.87,2024-02-09,Senior,18,5,Office,Day,8138138292,411-27-0329,OHXR62242773542123
EMP822920,Courtney,Gill,courtney.gill@company.com,7233945336,R&D,Product Development Engineer,2024-10-04,188,30000.0,7.08,Active,1971-09-12,43058 Myers Prairie,Austin,TX,27225,USA,F,Professional,65.13,2025-02-08,Entry,16,5,Hybrid,Night,267-796-8416x9084,856-15-7834,PPVE26905312949773
EMP555926,Jacqueline,Little,jacqueline.little@company.com,+1-365-618-2867,Training,Corporate Trainer,2023-03-23,749,57153.82,4.08,Active,1982-07-10,01601 Stephanie Points Apt. 497,San Antonio,TX,91783,USA,F,Professional,74.95,2023-04-30,Senior,16,3,Remote,Day,462-660-1916x649,807-73-9039,TLQK99776023355923
EMP561451,Johnathan,Davis,johnathan.davis@company.com,463.303.0292x727,Logistics,Warehouse Supervisor,2022-08-02,982,66453.51,5.39,Active,1993-08-26,73981 Colin Field Suite 073,Houston,TX,62809,USA,M,Master,89.71,2022-10-19,Senior,16,4,Remote,Night,416-525-7147x2851,083-62-2150,HYUR34905548620342
EMP708278,Robyn,Green,robyn.green@company.com,418.801.4068,IT,Network Engineer,2022-01-09,1187,52421.48,5.67,Active,2003-02-28,60181 Thompson Parkways Suite 966,Houston,TX,13055,USA,F,High School,67.01,2022-02-17,Senior,11,8,Office,Day,+1-703-975-6041x82144,427-66-9239,OSKD61278049569750
EMP862206,William,Mercer,william.mercer@company.com,001-598-519-9467x34544,R&D,Research Scientist,2024-10-17,175,34834.05,6.42,Active,1983-08-30,70313 Gary Garden Apt. 406,Springfield,IL,38076,USA,M,High School,84.91,2025-01-17,Entry,14,7,Hybrid,Night,001-441-742-8419x365,415-21-3723,VONM40554414311306
EMP883438,Lisa,Patel,lisa.patel@company.com,325-457-8209x876,Quality,Quality Control Inspector,2020-07-17,1728,60954.54,0.0,Active,1978-11-05,026 Andrea Circle Suite 130,Seattle,WA,30914,USA,F,Professional,55.7,2021-07-08,Senior,17,3,Office,Day,296.359.4716,748-63-1118,DMKW43268893257398
EMP340971,Tammy,Love,tammy.love@company.com,+1-594-810-9873x8822,Support,Help Desk Technician,2023-05-04,707,69338.78,7.2,Active,2004-12-29,568 Robert Way,Tacoma,WA,62644,USA,F,Professional,84.95,2023-05-10,Mid,14,6,Remote,Day,650.847.3057,552-93-4557,HUVE79258579280289
EMP512828,Rachel,Jenkins,rachel.jenkins@company.com,(335)672-6322x038,Legal,Paralegal,2021-01-06,1555,30000.0,5.87,Active,1993-03-04,468 Jillian Turnpike,Rockford,IL,29077,USA,F,High School,69.41,2023-10-08,Senior,17,5,Office,Day,(415)613-2468x4442,464-84-9181,ZFJV82662012845056
EMP484276,Michael,Mason,michael.mason@company.com,502-564-7568,Customer Service,Client Relations Manager,2024-06-04,310,78208.85,7.13,Active,1990-01-05,3029 Cox Mountain Suite 922,Spokane,WA,31150,USA,Other,High School,56.7,2024-07-18,Entry,15,7,Office,Night,635-330-0366x9672,444-67-8972,RTOH87007993635949
EMP473982,Michael,Peterson,michael.peterson@company.com,(611)453-9515x4849,IT,Network Engineer,2023-11-01,526,31591.17,3.98,Active,1960-04-20,25808 Donald Burgs Apt. 885,Cleveland,OH,94840,USA,Other,High School,85.68,2024-02-17,Mid,13,3,Office,Night,(949)707-9787x79368,571-21-4867,WKUT73388341228651
EMP461640,Samantha,Walker,samantha.walker@company.com,784.594.1466x8442,Development,Web Developer,2022-12-27,835,62145.09,2.95,Active,1982-08-28,82411 Jennifer Garden,Spokane,WA,04823,USA,Other,Professional,80.68,2024-03-06,Senior,15,6,Office,Day,001-401-358-1081x182,630-97-5757,SZNX98863644477943
EMP912799,Erika,Marks,erika.marks@company.com,(599)668-0214x2028,Operations,Logistics Specialist,2020-05-05,1801,89555.93,2.14,Active,2005-04-30,958 Rodriguez Run Suite 920,Springfield,IL,32992,USA,F,Master,72.17,2021-10-27,Senior,19,2,Office,Day,(407)915-5615x91262,645-32-2697,EYUP58920283497890
EMP588237,Melanie,Thomas,melanie.thomas@company.com,783.461.8194x1731,Engineering,Systems Engineer,2020-10-13,1640,63685.13,1.43,Active,1985-09-22,08931 Medina Brooks Apt. 223,Springfield,MA,46518,USA,F,Professional,80.17,2023-09-27,Senior,18,2,Office,Day,(225)792-2382x0951,516-11-7858,HKDJ08100566530152
EMP490092,Matthew,Ortiz,matthew.ortiz@company.com,001-818-487-3187,Research,Research Analyst,2024-12-22,109,71339.04,6.63,Active,1991-05-27,194 David Square Apt. 278,Seattle,WA,19112,USA,M,High School,69.24,2025-03-27,Entry,16,5,Office,Day,978-237-0860x37458,515-90-7941,ZREA32200351388285
EMP284021,Nicholas,Rojas,nicholas.rojas@company.com,001-917-307-3329x7861,Training,Training Manager,2020-04-14,1822,87808.99,4.27,Active,1964-10-21,380 Wade Meadows Apt. 574,Tampa,FL,10354,USA,M,Master,74.72,2020-10-10,Senior,12,8,Office,Flexible,530.348.1854x705,016-83-3918,BNUG20341400637943
EMP480200,Debra,Mitchell,debra.mitchell@company.com,439.565.2284,Customer Service,Customer Success Manager,2021-11-27,1230,45443.74,6.39,Active,1985-02-16,1254 Bird Corners Suite 169,Orlando,FL,71896,USA,F,Professional,61.51,2023-04-02,Senior,15,4,Office,Day,6689242966,594-32-8663,ETCR29157740614482
EMP911622,Julie,George,julie.george@company.com,268-842-1615,Sales,Account Manager,2021-11-28,1229,104408.53,3.66,Active,1992-03-05,39203 Bennett Springs Apt. 993,Tampa,FL,64116,USA,Other,PhD,86.85,2022-09-27,Senior,16,8,Hybrid,Day,6195317779,897-95-5950,YJMV79852580002515
EMP548372,Wesley,Martin,wesley.martin@company.com,(657)884-1463x74293,Logistics,Warehouse Supervisor,2020-07-02,1743,66297.09,3.17,Active,1963-03-05,49776 Nathan Inlet Apt. 214,Spokane,WA,73054,USA,M,Professional,84.89,2023-12-06,Senior,21,7,Remote,Night,817-377-7548x79408,070-31-6517,ESSF32118327523996
EMP136907,Karen,Quinn,karen.quinn@company.com,229-384-3283x84732,Security,Cybersecurity Analyst,2022-09-24,929,74150.53,5.06,Active,1993-02-02,798 Kristi Groves Apt. 352,Springfield,IL,17918,USA,F,Master,63.86,2023-04-09,Senior,15,2,Office,Day,001-756-305-4256,512-73-6854,FWAH92370902344137
EMP647003,Patricia,Johnson,patricia.johnson@company.com,447.328.2443,Logistics,Logistics Manager,2025-02-25,44,68095.02,5.01,Active,1984-02-23,27549 Vincent Stream Suite 434,Los Angeles,CA,39327,USA,F,Professional,73.19,2025-03-08,Entry,15,5,Hybrid,Night,6347342155,763-64-1050,VBUJ97796936905148
EMP457650,Robert,Whitehead,robert.whitehead@company.com,949-402-8997x662,IT,Software Developer,2025-02-13,56,54599.17,4.46,Active,1992-02-20,3622 Alicia Shores Suite 875,Miami,FL,98522,USA,M,Master,74.99,2025-04-09,Entry,10,7,Office,Night,890-217-3834x301,453-78-6237,IBPC45666428840786
EMP140456,Toni,Wallace,toni.wallace@company.com,(469)440-4309x4220,Sales,Regional Sales Director,2024-04-26,349,30000.0,6.33,Active,1959-12-21,2907 Richardson Centers Suite 800,Miami,FL,97579,USA,F,High School,82.73,2024-06-19,Entry,11,2,Remote,Day,929-399-6031x67049,526-83-4928,EXCT89168091067309
EMP624210,Richard,Scott,richard.scott@company.com,9742441865,Marketing,Marketing Manager,2020-04-15,1821,81654.46,2.91,Leave,1988-07-15,1103 Anderson Curve,Springfield,MA,17628,USA,M,Professional,78.55,2023-11-28,Senior,18,1,Hybrid,Night,211.601.2065x5518,874-59-3717,XVHU56716251092543
EMP146790,Andrew,Anthony,andrew.anthony@company.com,7117953616,HHRR,Employee Relations Specialist,2023-11-21,506,30000.0,4.19,Active,1989-05-23,44881 Smith Harbor,Tampa,FL,86302,USA,M,High School,61.71,2023-11-22,Mid,9,4,Office,Day,3094895111,587-12-1201,NJGC00702742937937
EMP886005,Dana,Ramos,dana.ramos@company.com,+1-814-281-5627,Support,Customer Support Representative,2023-08-19,600,47681.97,9.0,Active,2004-05-21,231 Sarah Loop,Peoria,IL,00703,USA,F,Professional,94.31,2023-11-20,Mid,20,7,Office,Day,001-451-418-8761x66387,795-85-6898,OPPO27042078969138
EMP239807,Rachel,Young,rachel.young@company.com,(818)405-7627x4902,Legal,Paralegal,2023-08-13,606,30000.0,5.05,Active,1970-05-11,6617 Jackson Parkway Apt. 052,Tampa,FL,73284,USA,F,Master,60.69,2023-11-02,Mid,12,4,Office,Day,+1-835-819-5548x93587,562-07-3868,WHXR50769721753776
EMP902789,Patricia,Vincent,patricia.vincent@company.com,(721)995-1409x568,Security,Security Manager,2020-07-17,1728,101477.78,5.72,Active,1973-05-20,907 Fox Parkway,Springfield,IL,72794,USA,F,Master,70.48,2023-07-15,Senior,10,11,Hybrid,Day,001-787-915-9936x418,665-20-1067,CQWY30572871687460
EMP182409,Nicholas,Zimmerman,nicholas.zimmerman@company.com,001-438-299-8853x744,Security,Safety Coordinator,2022-11-10,882,67228.19,2.15,Active,2000-03-08,550 Douglas Junction Apt. 562,Tacoma,WA,60002,USA,M,Professional,87.97,2023-12-14,Senior,15,5,Office,Night,775-552-8525x75810,159-21-9590,WSCO47049335815417
EMP191743,Robert,Green,robert.green@company.com,001-684-878-5318,Engineering,Industrial Engineer,2024-11-27,134,64875.98,2.44,Active,1980-07-05,60194 Black Cape,Houston,TX,91940,USA,M,Professional,73.73,2025-03-24,Entry,14,6,Office,Day,915-319-9768x5155,533-13-8906,LTGB72925633608995
EMP902440,Olivia,Jackson,olivia.jackson@company.com,861-855-1432x39743,HHRR,Training Coordinator,2021-01-31,1530,127066.16,4.45,Active,1968-07-11,5035 Ward Fields Suite 362,Spokane,WA,75734,USA,F,Professional,67.15,2023-04-26,Senior,10,5,Office,Day,3228316177,037-99-8768,ICIG25173633077991
EMP902259,Jonathan,Lopez,jonathan.lopez@company.com,348.900.3984x0938,Operations,Operations Analyst,2021-12-09,1218,96796.27,1.36,Active,1987-07-17,50412 Frederick Plains,Spokane,WA,90493,USA,M,Master,67.68,2022-06-25,Senior,19,7,Office,Day,001-787-536-7434x39750,680-76-5815,SZEZ78234018436340
EMP453663,Heidi,Shelton,heidi.shelton@company.com,001-334-306-5313,Security,Safety Coordinator,2020-07-08,1737,51948.22,4.49,Active,1976-08-20,469 Robert Mall,Chicago,IL,42986,USA,F,Professional,72.35,2021-01-18,Senior,25,8,Remote,Night,(770)421-6971,343-37-9205,GIVW97734880388884
EMP879385,Ryan,Powell,ryan.powell@company.com,844.338.5174,Security,Physical Security Specialist,2023-04-30,711,30000.0,4.26,Active,1991-10-07,65209 Gloria Spurs Apt. 144,Chicago,IL,85871,USA,M,High School,65.68,2023-11-05,Mid,9,4,Office,Day,906-864-4152x457,512-74-7668,DDNF66204126696682
EMP213981,Carol,Bauer,carol.bauer@company.com,474.794.5877x62241,Procurement,Supply Chain Analyst,2024-07-13,271,97921.75,3.25,Active,1974-01-17,20263 Darren Skyway,Rockford,IL,26758,USA,F,Professional,69.25,2025-01-26,Entry,14,7,Remote,Day,872-292-4378x80780,874-40-1970,AXTW61711661192323
EMP106659,Jared,Martin,jared.martin@company.com,(645)913-6302,Logistics,Inventory Control Specialist,2024-12-28,103,101236.87,5.64,Active,1989-02-05,495 Kristy Square,Seattle,WA,45857,USA,M,Master,83.97,2025-01-03,Entry,14,3,Office,Day,001-733-941-3484x04137,733-19-5081,DTAG03248554422488
EMP645910,David,Miller,david.miller@company.com,201-653-9258x42574,Design,Graphic Designer,2023-05-27,684,80061.82,2.04,Active,2000-05-12,5122 Andrea Run Suite 759,Miami,FL,09347,USA,Other,Professional,67.59,2023-08-07,Mid,16,2,Office,Day,(535)416-6594x33579,446-32-0584,PDOH84277204820929
EMP833678,Jennifer,Douglas,jennifer.douglas@company.com,+1-278-441-2187x33721,Security,Cybersecurity Analyst,2023-08-18,601,30000.0,2.03,Active,1995-08-31,9298 Rosario Burgs Apt. 469,San Antonio,TX,14552,USA,F,Professional,63.71,2023-10-15,Mid,18,1,Hybrid,Day,428-825-7124x4477,179-39-4710,VQPU19188442937777
EMP912301,Brandon,Gomez,brandon.gomez@company.com,552-512-1455,Research,Market Researcher,2020-08-28,1686,30000.0,5.55,Active,1971-02-22,9619 Katie Port Apt. 610,Jacksonville,FL,10342,USA,M,Professional,85.08,2020-10-03,Senior,19,4,Hybrid,Day,(288)671-2520,802-85-8435,DLBO47955919068707
EMP964592,April,Barnes,april.barnes@company.com,900.426.5480x6687,Quality,Quality Assurance Manager,2025-03-25,16,92277.8,5.27,Active,1985-05-27,60358 Brittany Pass,Houston,TX,07199,USA,Other,Master,73.44,2025-04-06,Entry,17,2,Office,Day,001-361-328-1631x40727,515-41-7936,FVTM53024749552500
EMP691135,Jonathan,Martinez,jonathan.martinez@company.com,001-733-894-7395x1042,Training,Learning and Development Specialist,2023-05-02,709,53366.97,2.37,Active,1986-10-29,02427 Lisa Rapids Suite 916,Tacoma,WA,08289,USA,M,High School,74.94,2023-05-23,Mid,18,3,Office,Day,3559839983,769-46-2065,QSYR11555956417123
EMP174126,David,Zamora,david.zamora@company.com,794.295.7434x781,Legal,Paralegal,2020-07-25,1720,61254.4,1.48,Active,1979-07-17,60920 Kristine Square Suite 776,Tampa,FL,20226,USA,M,Professional,56.69,2022-04-14,Senior,10,5,Office,Day,(634)583-4117,445-70-3478,TPLB20772994637065
EMP594693,Janet,Chen,janet.chen@company.com,482-510-5107,Development,Web Developer,2022-03-18,1119,71064.84,4.96,Active,1983-04-01,5310 Hughes Grove,Dallas,TX,72286,USA,F,Professional,70.13,2024-03-22,Senior,9,5,Remote,Night,2285060942,100-04-5806,MSUO99395379103558
EMP156454,Theresa,Norris,theresa.norris@company.com,+1-941-971-2465x782,Finance,Accountant,2022-08-24,960,78545.78,5.62,Inactive,1978-03-13,1799 Brooks Island Suite 125,Spokane,WA,85598,USA,F,Master,63.0,2024-03-16,Senior,16,5,Remote,Day,8613700921,795-94-3468,ECFB25445606705495
EMP588866,Mitchell,Cummings,mitchell.cummings@company.com,(856)541-7132x598,Design,Creative Director,2020-10-16,1637,70277.81,2.41,Active,1992-04-24,888 Phillips Ranch,Austin,TX,50422,USA,M,Professional,77.41,2022-11-26,Senior,18,10,Hybrid,Day,001-373-999-1416x1184,864-12-4867,VWPV16200452519107
EMP248794,Brenda,Kane,brenda.kane@company.com,842-870-3241x1967,Development,DevOps Engineer,2024-10-24,168,58195.11,6.19,Active,1992-09-17,8170 Derek Roads Apt. 253,Columbus,OH,43351,USA,F,Professional,67.38,2025-02-11,Entry,19,2,Office,Day,(321)784-7442x4459,575-42-1236,NWPY09137512462103
EMP179302,Derrick,Trujillo,derrick.trujillo@company.com,(602)946-5817x3380,Sales,Account Manager,2023-03-05,767,73959.41,1.65,Active,1977-06-01,537 Brooke Ports Apt. 763,Austin,TX,98975,USA,M,Professional,87.39,2023-07-21,Senior,14,4,Office,Day,(210)731-4596,035-48-5602,SUGC29405359587057
EMP235899,Tammy,Griffin,tammy.griffin@company.com,(662)880-0234x90968,Development,DevOps Engineer,2023-12-10,487,55545.58,4.07,Active,2004-08-03,44340 Jonathan Manors,Jacksonville,FL,77653,USA,F,Professional,77.38,2024-03-08,Mid,12,9,Office,Day,348-283-9254x9238,528-11-4732,CVAI03585779563097
EMP899623,Brian,Berg,brian.berg@company.com,501.245.5620,HHRR,Recruitment Specialist,2021-04-10,1461,47303.33,3.19,Active,1974-05-09,2335 Anita Spur Apt. 991,Philadelphia,PA,32736,USA,Other,High School,81.31,2022-01-10,Senior,17,8,Remote,Day,592-763-4109x7137,303-87-6586,RJPH73711558766730
EMP375206,Dylan,Cox,dylan.cox@company.com,(451)264-5219,Engineering,Electrical Engineer,2024-04-15,360,64084.7,4.31,Active,1973-06-25,040 Mueller Terrace,Boston,MA,91725,USA,M,Professional,60.77,2024-12-11,Entry,12,7,Office,Day,(443)499-3305x749,210-27-6390,GAJZ30946727152203
EMP403469,Hannah,Payne,hannah.payne@company.com,(964)795-3971,Development,DevOps Engineer,2020-09-09,1674,30000.0,4.5,Active,1963-02-18,382 Hutchinson Camp,New York,NY,77965,USA,F,Professional,71.06,2023-11-02,Senior,14,6,Remote,Flexible,474-529-7795x4739,049-20-8722,UJRK44770507837045
EMP972311,Tracy,Johnson,tracy.johnson@company.com,001-498-591-5828x51596,Marketing,Marketing Manager,2023-08-15,604,112681.82,6.65,Active,2003-05-25,0543 James Trail,Tampa,FL,75725,USA,F,PhD,82.22,2023-10-20,Mid,8,2,Remote,Day,(484)940-2439x19049,564-91-3804,WNGN41375241139757
EMP969366,Brett,Wade,brett.wade@company.com,+1-202-207-8806x16550,Security,Safety Coordinator,2022-07-29,986,70083.45,4.68,Active,1974-10-29,5306 Natalie Villages,Springfield,MA,79176,USA,M,Professional,78.71,2023-11-14,Senior,7,7,Remote,Day,247-472-7723x422,788-24-8148,DCIL52020778711782
EMP485222,Gregory,Johnson,gregory.johnson@company.com,843.403.8569x73000,Procurement,Vendor Manager,2024-02-02,433,91516.27,8.07,Active,1970-07-09,380 David Glens Apt. 884,Austin,TX,10480,USA,Other,Master,76.43,2024-02-28,Mid,13,7,Office,Night,867-825-5098x864,569-22-1527,BQKF85057574886179
EMP825655,Shawn,Harris,shawn.harris@company.com,716.868.2585,R&D,R&D Technician,2024-08-11,242,97803.48,5.86,Active,1988-01-21,94222 Stewart Shore Suite 133,Springfield,IL,47013,USA,M,PhD,94.85,2024-09-22,Entry,18,0,Office,Day,846.699.8484x0614,647-66-1854,RSEL82251467126966
EMP680906,Larry,Swanson,larry.swanson@company.com,616-224-2974,Sales,Sales Coordinator,2021-01-07,1554,82500.61,4.31,Active,1960-12-06,0430 Morris Drives,Miami,FL,24469,USA,M,Professional,79.52,2021-08-08,Senior,10,4,Hybrid,Day,8944779528,082-64-9667,EXJX27911223049183
EMP465685,Haley,Taylor,haley.taylor@company.com,747.412.8025x56518,Legal,Compliance Officer,2022-04-20,1086,57137.67,5.3,Active,1965-05-23,636 Schultz Stravenue Apt. 236,Rochester,NY,68415,USA,F,Professional,71.01,2023-05-13,Senior,16,9,Remote,Flexible,+1-974-599-6210,292-95-5928,WHLX80470065062369
